step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
369,194576,5904,0.03108905257751246,0.75,0.75,0.02411454282771615,0.6875,0.6875,,,,,,
370,195104,5920,0.02540680694351778,0.8125,0.8125,,,,,,,,,
371,195632,5936,0.025229883100718952,0.75,0.75,,,,,,,,,
372,196160,5952,0.03046208728202757,0.625,0.625,,,,,,,,,
373,196688,5968,0.029335286764609808,0.625,0.625,,,,,,,,,
374,197216,5984,0.02809900756035248,0.75,0.75,,,,,,,,,
375,197744,6000,0.027750115629615095,0.625,0.625,,,,,,,,,
376,198272,6016,0.027262001689350654,0.6875,0.6875,,,,,,,,,
377,198800,6032,0.022137160639546776,0.8125,0.8125,0.030590540807938566,0.5625,0.5625,,,,,,
378,199328,6048,0.02196716518540484,0.75,0.75,,,,,,,,,
379,199856,6064,0.031121278590870247,0.75,0.75,,,,,,,,,
380,200384,6080,0.03537802378050898,0.5,0.5,,,,,,,,,
381,200912,6096,0.02769507948280264,0.625,0.625,,,,,,,,,
382,201440,6112,0.027310065516045944,0.75,0.75,,,,,,,,,
383,201968,6128,0.02391413926518396,0.8125,0.8125,,,,,,,,,
384,202496,6144,0.028072379857811854,0.625,0.625,,,,,,,,,
385,203024,6160,0.03227706675316298,0.5625,0.5625,0.03503071268087979,0.4375,0.4375,,,,,,
386,203552,6176,0.03556869949419664,0.5,0.5,,,,,,,,,
387,204080,6192,0.026358744479407222,0.625,0.625,,,,,,,,,
388,204608,6208,0.022290972799947607,0.875,0.875,,,,,,,,,
389,205136,6224,0.02603387405073846,0.875,0.875,,,,,,,,,
390,205664,6240,0.02986916521072388,0.5625,0.5625,,,,,,,,,
391,206192,6256,0.02633461022051364,0.75,0.75,,,,,,,,,
392,206720,6272,0.02765801268322875,0.6875,0.6875,,,,,,,,,
393,207248,6288,0.031600519641542923,0.5625,0.5625,0.029829789516842738,0.75,0.75,,,,,,
394,207776,6304,0.03199273629636906,0.6875,0.6875,,,,,,,,,
395,208304,6320,0.03490537700423516,0.5,0.5,,,,,,,,,
396,208832,6336,0.030639820813794356,0.8125,0.8125,,,,,,,,,
397,209360,6352,0.0345740080173971,0.5,0.5,,,,,,,,,
398,209888,6368,0.026257174534448494,0.6875,0.6875,,,,,,,,,
399,210416,6384,0.030775623949822375,0.9375,0.9375,,,,,,,,,
400,210944,6400,0.03199778780116446,0.5,0.5,,,,,,,,,
401,211472,6416,0.02688361773215206,0.5625,0.5625,0.02851073303291003,0.75,0.75,,,,,,
402,212000,6432,0.026073565530401202,0.6875,0.6875,,,,,,,,,
403,212528,6448,0.024438345881694093,0.8125,0.8125,,,,,,,,,
404,213056,6464,0.030411099609401047,0.6875,0.6875,,,,,,,,,
405,213584,6480,0.031781581124385526,0.6875,0.6875,,,,,,,,,
406,214112,6496,0.024839857012709958,0.8125,0.8125,,,,,,,,,
407,214640,6512,0.0358751791289292,0.4375,0.4375,,,,,,,,,
408,215168,6528,0.027977962582770605,0.6875,0.6875,,,,,,,,,
409,215696,6544,0.021525028364313244,0.875,0.875,0.026090057452981343,0.75,0.75,,,,,,
410,216224,6560,0.027528937403935177,0.5625,0.5625,,,,,,,,,
411,216752,6576,0.03459423360797018,0.4375,0.4375,,,,,,,,,
412,217280,6592,0.021439917294729015,0.8125,0.8125,,,,,,,,,
413,217808,6608,0.02285932410532041,0.8125,0.8125,,,,,,,,,
414,218336,6624,0.02298357159136913,0.875,0.875,,,,,,,,,
415,218864,6640,0.020506375159260418,0.9375,0.9375,,,,,,,,,
416,219392,6656,0.02268095833473012,0.75,0.75,,,,,,,,,
417,219920,6672,0.029839014167775842,0.6875,0.6875,0.027034073213249316,0.8125,0.8125,,,,,,
418,220448,6688,0.023639235665131084,0.6875,0.6875,,,,,,,,,
419,220976,6704,0.025361079630900462,0.6875,0.6875,,,,,,,,,
420,221504,6720,0.027494324773242623,0.8125,0.8125,,,,,,,,,
421,222032,6736,0.02227506450112756,0.875,0.875,,,,,,,,,
422,222560,6752,0.02973376055237594,0.625,0.625,,,,,,,,,
423,223088,6768,0.022404521715675686,0.75,0.75,,,,,,,,,
424,223616,6784,0.028167877146959057,0.625,0.625,,,,,,,,,
425,224144,6800,0.026235362738958087,0.6875,0.6875,0.02279169002176502,0.8125,0.8125,,,,,,
426,224672,6816,0.02447318707057519,0.8125,0.8125,,,,,,,,,
427,225200,6832,0.028049812719085597,0.75,0.75,,,,,,,,,
428,225728,6848,0.027463312273111173,0.6875,0.6875,,,,,,,,,
429,226256,6864,0.028905555519378935,0.625,0.625,,,,,,,,,
430,226784,6880,0.017938496976719304,0.875,0.875,,,,,,,,,
431,227312,6896,0.02461985981382753,0.75,0.75,,,,,,,,,
432,227840,6912,0.032871798968065205,0.5625,0.5625,,,,,,,,,
433,228368,6928,0.030855219362559867,0.6875,0.6875,0.028608974653321583,0.625,0.625,,,,,,
434,228896,6944,0.029254964879643523,0.6875,0.6875,,,,,,,,,
435,229424,6960,0.021877681324012598,0.8125,0.8125,,,,,,,,,
436,229952,6976,0.02410270806437495,0.8125,0.8125,,,,,,,,,
437,230480,6992,0.027356403404899646,0.6875,0.6875,,,,,,,,,
438,231008,7008,0.028024509494845803,0.75,0.75,,,,,,,,,
439,231536,7024,0.026485822451264764,0.8125,0.8125,,,,,,,,,
440,232064,7040,0.031276562857318876,0.375,0.375,,,,,,,,,
441,232592,7056,0.028825260259754938,0.625,0.625,0.029945471964610136,0.5625,0.5625,,,,,,
442,233120,7072,0.02489093750029184,0.75,0.75,,,,,,,,,
443,233648,7088,0.031187722812404527,0.5625,0.5625,,,,,,,,,
444,234176,7104,0.030565412582649283,0.5,0.5,,,,,,,,,
445,234704,7120,0.02203978316397382,0.875,0.875,,,,,,,,,
446,235232,7136,0.02421110096727403,0.75,0.75,,,,,,,,,
447,235760,7152,0.021922781139655994,0.875,0.875,,,,,,,,,
448,236288,7168,0.02272950500820002,0.875,0.875,,,,,,,,,
449,236816,7184,0.02555148208567715,0.8125,0.8125,0.031804307552705496,0.625,0.625,,,,,,
450,237344,7200,0.03079563306673179,0.6875,0.6875,,,,,,,,,
451,237872,7216,0.024229753283608487,0.75,0.75,,,,,,,,,
452,238400,7232,0.028253050080168263,0.625,0.625,,,,,,,,,
453,238928,7248,0.03239209953918163,0.5625,0.5625,,,,,,,,,
454,239456,7264,0.025968071967157443,0.6875,0.6875,,,,,,,,,
455,239984,7280,0.019401748865939226,0.875,0.875,,,,,,,,,
456,240512,7296,0.0232908242165631,0.75,0.75,,,,,,,,,
457,241040,7312,0.02436246574244521,0.75,0.75,0.022593320334431295,0.875,0.875,,,,,,
458,241568,7328,0.026866277223826382,0.75,0.75,,,,,,,,,
459,242096,7344,0.02335421894799595,0.75,0.75,,,,,,,,,
460,242624,7360,0.024893108701226935,0.8125,0.8125,,,,,,,,,
461,243152,7376,0.027333255735249085,0.8125,0.8125,,,,,,,,,
462,243680,7392,0.029746767219815527,0.625,0.625,,,,,,,,,
463,244208,7408,0.02740867655895322,0.625,0.625,,,,,,,,,
464,244736,7424,0.020918452623574807,0.8125,0.8125,,,,,,,,,
465,245264,7440,0.027129461525326238,0.6875,0.6875,0.02707792172921529,0.9375,0.9375,,,,,,
466,245792,7456,0.021902638819783816,0.875,0.875,,,,,,,,,
467,246320,7472,0.02455397676653035,0.625,0.625,,,,,,,,,
468,246848,7488,0.02581003639573595,0.8125,0.8125,,,,,,,,,
469,247376,7504,0.027755337106323597,0.6875,0.6875,,,,,,,,,
470,247904,7520,0.02738488911681088,0.75,0.75,,,,,,,,,
471,248432,7536,0.026521440159267513,0.6875,0.6875,,,,,,,,,
472,248960,7552,0.02289808292414591,0.75,0.75,,,,,,,,,
473,249488,7568,0.02643686734536942,0.75,0.75,0.030292209156067146,0.6875,0.6875,,,,,,
474,250016,7584,0.025060821795385806,0.875,0.875,,,,,,,,,
475,250544,7600,0.022725728950752568,0.875,0.875,,,,,,,,,
476,251072,7616,0.03383392322448543,0.5,0.5,,,,,,,,,
477,251600,7632,0.028540305421239795,0.75,0.75,,,,,,,,,
478,252128,7648,0.023476861626710106,0.8125,0.8125,,,,,,,,,
479,252656,7664,0.02653158393210106,0.75,0.75,,,,,,,,,
480,253184,7680,0.030506047417496233,0.5,0.5,,,,,,,,,
481,253712,7696,0.027081351063408192,0.875,0.875,0.022880373511887913,0.875,0.875,,,,,,
482,254240,7712,0.026258871982862784,0.8125,0.8125,,,,,,,,,
483,254768,7728,0.029306954554326407,0.625,0.625,,,,,,,,,
484,255296,7744,0.021830723137396715,0.875,0.875,,,,,,,,,
485,255824,7760,0.031157111970921397,0.6875,0.6875,,,,,,,,,
486,256352,7776,0.023595742812091203,0.875,0.875,,,,,,,,,
487,256880,7792,0.0336842036270258,0.5625,0.5625,,,,,,,,,
488,257408,7808,0.02181508568213872,0.8125,0.8125,,,,,,,,,
489,257936,7824,0.027432930273239436,0.75,0.75,0.021833092231379397,0.6875,0.6875,,,,,,
490,258464,7840,0.023087076351824866,0.8125,0.8125,,,,,,,,,
491,258992,7856,0.03158604946079492,0.6875,0.6875,,,,,,,,,
492,259520,7872,0.03488737229759181,0.5625,0.5625,,,,,,,,,
493,260048,7888,0.028148623572564018,0.625,0.625,,,,,,,,,
494,260576,7904,0.023263099029692282,0.625,0.625,,,,,,,,,
495,261104,7920,0.02427668601383232,0.6875,0.6875,,,,,,,,,
496,261632,7936,0.02491706449307344,0.8125,0.8125,,,,,,,,,
497,262160,7952,0.025728411094677883,0.75,0.75,0.0252486008267789,0.8125,0.8125,,,,,,
498,262688,7968,0.04040534623969733,0.375,0.375,,,,,,,,,
499,263216,7984,0.027974953336446333,0.6875,0.6875,,,,,,,,,
500,263744,8000,0.029324246239941943,0.625,0.625,,,,,,,,,
501,264272,8016,0.030197116461238238,0.6875,0.6875,,,,,,,,,
502,264800,8032,0.025666198205262846,0.75,0.75,,,,,,,,,
503,265328,8048,0.023062002175347512,0.8125,0.8125,,,,,,,,,
504,265856,8064,0.0252307600103785,0.6875,0.6875,,,,,,,,,
505,266384,8080,0.02432384380306729,0.5625,0.5625,0.021850201944980087,0.875,0.875,,,,,,
506,266912,8096,0.01895645829508851,0.875,0.875,,,,,,,,,
507,267440,8112,0.026528914020378807,0.8125,0.8125,,,,,,,,,
508,267968,8128,0.03100766383658367,0.5,0.5,,,,,,,,,
509,268496,8144,0.02470371611440669,0.5,0.5,,,,,,,,,
510,269024,8160,0.02495072657892734,0.6875,0.6875,,,,,,,,,
511,269552,8176,0.031131913283880975,0.5625,0.5625,,,,,,,,,
512,270080,8192,0.02083044805876909,0.875,0.875,,,,,,,,,
513,270608,8208,0.02194851088170175,0.875,0.875,0.02708956067670812,0.8125,0.8125,,,,,,
514,271136,8224,0.0305772836375516,0.4375,0.4375,,,,,,,,,
515,271664,8240,0.025318825508299555,0.8125,0.8125,,,,,,,,,
516,272192,8256,0.02662922802372549,0.6875,0.6875,,,,,,,,,
517,272720,8272,0.032110379784740815,0.75,0.75,,,,,,,,,
518,273248,8288,0.025827335178011314,0.75,0.75,,,,,,,,,
519,273776,8304,0.02595039628529378,0.625,0.625,,,,,,,,,
520,274304,8320,0.024423630167655048,0.8125,0.8125,,,,,,,,,
521,274832,8336,0.02495773980969517,0.8125,0.8125,0.027942223118116373,0.6875,0.6875,,,,,,
522,275360,8352,0.02281409690990884,0.6875,0.6875,,,,,,,,,
523,275888,8368,0.026543738764311514,0.75,0.75,,,,,,,,,
524,276416,8384,0.021252032019688408,0.8125,0.8125,,,,,,,,,
525,276944,8400,0.021129662618048356,0.875,0.875,,,,,,,,,
526,277472,8416,0.024065006695889794,0.875,0.875,,,,,,,,,
527,278000,8432,0.024000370822674737,0.6875,0.6875,,,,,,,,,
528,278528,8448,0.028994964791601918,0.75,0.75,,,,,,,,,
529,279056,8464,0.032069662009310065,0.5,0.5,0.025963392996772628,0.6875,0.6875,,,,,,
530,279584,8480,0.02529733750759604,0.75,0.75,,,,,,,,,
531,280112,8496,0.026974584730616587,0.8125,0.8125,,,,,,,,,
532,280640,8512,0.024476934196749057,0.8125,0.8125,,,,,,,,,
533,281168,8528,0.027145543469800654,0.6875,0.6875,,,,,,,,,
534,281696,8544,0.02607647517281649,0.6875,0.6875,,,,,,,,,
535,282224,8560,0.028438396521886518,0.625,0.625,,,,,,,,,
536,282752,8576,0.029120952043310097,0.6875,0.6875,,,,,,,,,
537,283280,8592,0.02284706577322957,1.0,1.0,0.025796454974037458,0.75,0.75,,,,,,
538,283808,8608,0.025869739135555854,0.8125,0.8125,,,,,,,,,
539,284336,8624,0.03334459672738106,0.5,0.5,,,,,,,,,
540,284864,8640,0.028366413782868558,0.6875,0.6875,,,,,,,,,
541,285392,8656,0.029174343607253374,0.6875,0.6875,,,,,,,,,
542,285920,8672,0.02983221684074351,0.625,0.625,,,,,,,,,
543,286448,8688,0.03318364824402451,0.5,0.5,,,,,,,,,
544,286976,8704,0.026735504945460634,0.75,0.75,,,,,,,,,
545,287504,8720,0.02422944278638838,0.75,0.75,0.02085836074268002,0.8125,0.8125,,,,,,
546,288032,8736,0.031029558712222852,0.8125,0.8125,,,,,,,,,
547,288560,8752,0.03254390267504899,0.625,0.625,,,,,,,,,
548,289088,8768,0.02640757879937169,0.75,0.75,,,,,,,,,
549,289616,8784,0.02821756066816121,0.625,0.625,,,,,,,,,
550,290144,8800,0.02934518193396827,0.625,0.625,,,,,,,,,
551,290672,8816,0.025857809707714098,0.8125,0.8125,,,,,,,,,
552,291200,8832,0.03102443574308545,0.5,0.5,,,,,,,,,
553,291728,8848,0.028987963409711315,0.75,0.75,0.02999310845709303,0.6875,0.6875,,,,,,
554,292256,8864,0.025440954866558063,0.8125,0.8125,,,,,,,,,
555,292784,8880,0.025011695293593025,0.75,0.75,,,,0.7071254849433899,0.6404770256050508,0.5295823665893271,0.8022073411669,0.643716447862236,0.5797745673916493
556,293312,8896,0.026765545604947365,0.6875,0.6875,,,,,,,,,
557,293840,8912,0.024130853263765174,0.75,0.75,,,,,,,,,
558,294368,8928,0.023086498231940453,0.875,0.875,,,,,,,,,
559,294896,8944,0.024016293175813743,0.6875,0.6875,,,,,,,,,
560,295424,8960,0.03424237389721874,0.4375,0.4375,,,,,,,,,
561,295952,8976,0.026162586283862765,0.75,0.75,0.028035386862938765,0.6875,0.6875,,,,,,
562,296480,8992,0.026387303930007138,0.75,0.75,,,,,,,,,
563,297008,9008,0.021782616436200185,0.8125,0.8125,,,,,,,,,
564,297536,9024,0.02319822511636616,0.8125,0.8125,,,,,,,,,
565,298064,9040,0.026013831810280694,0.8125,0.8125,,,,,,,,,
566,298592,9056,0.02281020456661089,0.8125,0.8125,,,,,,,,,
567,299120,9072,0.024931234261901095,0.875,0.875,,,,,,,,,
568,299648,9088,0.02133435750658215,0.75,0.75,,,,,,,,,
569,300176,9104,0.03515290520901232,0.5,0.5,0.024755405145848786,0.875,0.875,,,,,,
570,300704,9120,0.023997871868581058,0.75,0.75,,,,,,,,,
571,301232,9136,0.02066710980025448,0.875,0.875,,,,,,,,,
572,301760,9152,0.020932743603881865,0.8125,0.8125,,,,,,,,,
573,302288,9168,0.027700079932000975,0.75,0.75,,,,,,,,,
574,302816,9184,0.020342607229038592,0.8125,0.8125,,,,,,,,,
575,303344,9200,0.022759937837566042,0.8125,0.8125,,,,,,,,,
576,303872,9216,0.023031801617702997,0.6875,0.6875,,,,,,,,,
577,304400,9232,0.03085419112371198,0.5,0.5,0.029721201219570472,0.6875,0.6875,,,,,,
578,304928,9248,0.022449502103877916,0.8125,0.8125,,,,,,,,,
579,305456,9264,0.01827724373415343,0.8125,0.8125,,,,,,,,,
580,305984,9280,0.02621792030437902,0.75,0.75,,,,,,,,,
581,306512,9296,0.02467144848763461,0.625,0.625,,,,,,,,,
582,307040,9312,0.022763587308934276,0.875,0.875,,,,,,,,,
583,307568,9328,0.02517621565607641,0.75,0.75,,,,,,,,,
584,308096,9344,0.021811816827508896,0.75,0.75,,,,,,,,,
585,308624,9360,0.028206940338927358,0.625,0.625,0.025204926565065407,0.8125,0.8125,,,,,,
586,309152,9376,0.027252223872160926,0.75,0.75,,,,,,,,,
587,309680,9392,0.02950905952098737,0.6875,0.6875,,,,,,,,,
588,310208,9408,0.02490230861079453,0.75,0.75,,,,,,,,,
589,310736,9424,0.02166506079643526,0.8125,0.8125,,,,,,,,,
590,311264,9440,0.025230646901082142,0.8125,0.8125,,,,,,,,,
591,311792,9456,0.02755506398097509,0.625,0.625,,,,,,,,,
592,312320,9472,0.03364373447940437,0.5625,0.5625,,,,,,,,,
593,312848,9488,0.026985537162743403,0.8125,0.8125,0.027872671636410044,0.6875,0.6875,,,,,,
594,313376,9504,0.021277176909158726,0.9375,0.9375,,,,,,,,,
595,313904,9520,0.02540445680258415,0.75,0.75,,,,,,,,,
596,314432,9536,0.025681662681055,0.6875,0.6875,,,,,,,,,
597,314960,9552,0.019534767597088665,0.8125,0.8125,,,,,,,,,
598,315488,9568,0.03802673399950848,0.5,0.5,,,,,,,,,
599,316016,9584,0.021479022731629487,0.8125,0.8125,,,,,,,,,
600,316544,9600,0.02762288773069528,0.6875,0.6875,,,,,,,,,
601,317072,9616,0.023603149336350382,0.8125,0.8125,0.03273144980781481,0.6875,0.6875,,,,,,
602,317600,9632,0.020561479284519492,0.9375,0.9375,,,,,,,,,
603,318128,9648,0.023122592116061613,0.75,0.75,,,,,,,,,
604,318656,9664,0.027485929198761735,0.6875,0.6875,,,,,,,,,
605,319184,9680,0.01649295734221038,0.9375,0.9375,,,,,,,,,
606,319712,9696,0.025292893322053443,0.625,0.625,,,,,,,,,
607,320240,9712,0.025491840963341412,0.8125,0.8125,,,,,,,,,
608,320768,9728,0.026946901135169267,0.5,0.5,,,,,,,,,
609,321296,9744,0.027683543732566884,0.75,0.75,0.02282180928419105,0.875,0.875,,,,,,
610,321824,9760,0.028181948936612074,0.625,0.625,,,,,,,,,
611,322352,9776,0.018257373910191534,0.875,0.875,,,,,,,,,
612,322880,9792,0.023067395499495887,0.8125,0.8125,,,,,,,,,
613,323408,9808,0.02664393346636331,0.6875,0.6875,,,,,,,,,
614,323936,9824,0.020689742094458924,0.875,0.875,,,,,,,,,
615,324464,9840,0.033035838158107324,0.5,0.5,,,,,,,,,
616,324992,9856,0.02501480163378615,0.6875,0.6875,,,,,,,,,
617,325520,9872,0.02774484194564867,0.6875,0.6875,0.02826983637954033,0.75,0.75,,,,,,
618,326048,9888,0.02388686589179681,0.875,0.875,,,,,,,,,
619,326576,9904,0.02614729660469253,0.75,0.75,,,,,,,,,
620,327104,9920,0.02470714531962912,0.8125,0.8125,,,,,,,,,
621,327632,9936,0.02279368245906653,0.8125,0.8125,,,,,,,,,
622,328160,9952,0.025277219908960688,0.6875,0.6875,,,,,,,,,
623,328688,9968,0.025137386666461235,0.625,0.625,,,,,,,,,
624,329216,9984,0.023701652788120666,0.8125,0.8125,,,,,,,,,
625,329744,10000,0.03797217905479346,0.5,0.5,0.032103530789780135,0.625,0.625,,,,,,
626,330144,10016,0.030984829876253648,0.75,0.75,,,,,,,,,
627,330672,10032,0.021903223274707173,0.8125,0.8125,,,,,,,,,
628,331200,10048,0.02864019074036392,0.8125,0.8125,,,,,,,,,
629,331728,10064,0.03415947952108219,0.75,0.75,,,,,,,,,
630,332256,10080,0.0300733603338994,0.75,0.75,,,,,,,,,
631,332656,10096,0.03984073008706228,0.6875,0.6875,,,,,,,,,
632,333184,10112,0.029101169532805355,0.6875,0.6875,,,,,,,,,
633,333712,10128,0.0317707641455203,0.625,0.625,0.03869565028061572,0.5,0.5,,,,,,
634,334240,10144,0.02107046899098997,0.75,0.75,,,,,,,,,
635,334768,10160,0.020373099127301866,0.9375,0.9375,,,,,,,,,
636,335296,10176,0.0254487082752949,0.875,0.875,,,,,,,,,
637,335824,10192,0.01969811795035092,0.9375,0.9375,,,,,,,,,
638,336352,10208,0.021767380650217664,0.8125,0.8125,,,,,,,,,
639,336880,10224,0.02295827451327995,0.875,0.875,,,,,,,,,
640,337408,10240,0.020394529550109723,0.9375,0.9375,,,,,,,,,
641,337936,10256,0.02613759970621608,0.6875,0.6875,0.02663498338263196,0.75,0.75,,,,,,
642,338464,10272,0.021339029280113237,0.8125,0.8125,,,,,,,,,
643,338992,10288,0.020067934851313397,0.875,0.875,,,,,,,,,
644,339520,10304,0.031026069096244554,0.5625,0.5625,,,,,,,,,
645,340048,10320,0.020565336306320035,0.8125,0.8125,,,,,,,,,
646,340576,10336,0.03103870893884015,0.75,0.75,,,,,,,,,
647,341104,10352,0.02313033228149692,0.875,0.875,,,,,,,,,
648,341632,10368,0.02305765616113064,0.75,0.75,,,,,,,,,
649,342160,10384,0.028302297573361838,0.5625,0.5625,0.03259543608573139,0.6875,0.6875,,,,,,
650,342688,10400,0.029517751092873468,0.5625,0.5625,,,,,,,,,
651,343216,10416,0.02109804355996204,0.75,0.75,,,,,,,,,
652,343744,10432,0.02623756916744497,0.75,0.75,,,,,,,,,
653,344272,10448,0.02466607776298318,0.8125,0.8125,,,,,,,,,
654,344800,10464,0.01995207267656234,0.9375,0.9375,,,,,,,,,
655,345328,10480,0.025659518854085378,0.8125,0.8125,,,,,,,,,
656,345856,10496,0.04344127521350174,0.5,0.5,,,,,,,,,
657,346384,10512,0.021545506117950593,0.875,0.875,0.026856031020949588,0.75,0.75,,,,,,
658,346912,10528,0.02378035530722443,0.75,0.75,,,,,,,,,
659,347440,10544,0.023622563553507232,0.75,0.75,,,,,,,,,
660,347968,10560,0.02758550086414946,0.75,0.75,,,,,,,,,
661,348496,10576,0.02553918416537499,0.75,0.75,,,,,,,,,
662,349024,10592,0.027565227193888975,0.625,0.625,,,,,,,,,
663,349552,10608,0.024243208565273733,0.8125,0.8125,,,,,,,,,
664,350080,10624,0.027280948914231832,0.6875,0.6875,,,,,,,,,
665,350608,10640,0.02693255772305719,0.6875,0.6875,0.026702031616940618,0.6875,0.6875,,,,,,
666,351136,10656,0.023692461881031475,0.8125,0.8125,,,,,,,,,
667,351664,10672,0.026640685195731775,0.75,0.75,,,,,,,,,
668,352192,10688,0.0291223832745311,0.6875,0.6875,,,,,,,,,
669,352720,10704,0.026092318466411656,0.6875,0.6875,,,,,,,,,
670,353248,10720,0.019738226841916173,0.8125,0.8125,,,,,,,,,
671,353776,10736,0.033776147631688784,0.5625,0.5625,,,,,,,,,
672,354304,10752,0.026313731854838526,0.625,0.625,,,,,,,,,
673,354832,10768,0.028184638196697732,0.625,0.625,0.0272690340434832,0.8125,0.8125,,,,,,
674,355360,10784,0.025500431852715482,0.6875,0.6875,,,,,,,,,
675,355888,10800,0.024509783691590174,0.8125,0.8125,,,,,,,,,
676,356416,10816,0.028202191371405262,0.75,0.75,,,,,,,,,
677,356944,10832,0.031923090496863725,0.6875,0.6875,,,,,,,,,
678,357472,10848,0.028972581565763704,0.6875,0.6875,,,,,,,,,
679,358000,10864,0.02400172506936883,0.75,0.75,,,,,,,,,
680,358528,10880,0.023520498530105842,0.8125,0.8125,,,,,,,,,
681,359056,10896,0.023854879556156023,0.6875,0.6875,0.02908083560718907,0.6875,0.6875,,,,,,
682,359584,10912,0.021069928649398263,0.8125,0.8125,,,,,,,,,
683,360112,10928,0.0208106341022291,0.9375,0.9375,,,,,,,,,
684,360640,10944,0.026102087535396806,0.6875,0.6875,,,,,,,,,
685,361168,10960,0.020583110869653323,0.6875,0.6875,,,,,,,,,
686,361696,10976,0.02892784510819837,0.5625,0.5625,,,,,,,,,
687,362224,10992,0.016423334650145026,1.0,1.0,,,,,,,,,
688,362752,11008,0.02215641385283305,0.8125,0.8125,,,,,,,,,
689,363280,11024,0.026139996694695782,0.8125,0.8125,0.028665132844446505,0.625,0.625,,,,,,
690,363808,11040,0.0178029905307487,0.875,0.875,,,,,,,,,
691,364336,11056,0.01978630988881811,0.875,0.875,,,,,,,,,
692,364864,11072,0.023700709169474976,0.75,0.75,,,,,,,,,
693,365392,11088,0.03075104750306508,0.625,0.625,,,,,,,,,
694,365920,11104,0.018186962669046024,0.875,0.875,,,,,,,,,
695,366448,11120,0.019469365789163078,0.9375,0.9375,,,,,,,,,
696,366976,11136,0.02923921517195822,0.625,0.625,,,,,,,,,
697,367504,11152,0.021729211785455237,0.875,0.875,0.018549655012348974,0.875,0.875,,,,,,
698,368032,11168,0.021520721872201633,0.8125,0.8125,,,,,,,,,
699,368560,11184,0.023475068677038635,0.8125,0.8125,,,,,,,,,
700,369088,11200,0.018346856235968063,0.875,0.875,,,,,,,,,
701,369616,11216,0.03492279385198507,0.625,0.625,,,,,,,,,
702,370144,11232,0.03580898924129166,0.5,0.5,,,,,,,,,
703,370672,11248,0.01822987422558434,0.875,0.875,,,,,,,,,
704,371200,11264,0.021471332962180865,0.8125,0.8125,,,,,,,,,
705,371728,11280,0.020191096741862046,0.875,0.875,0.02710228588220602,0.8125,0.8125,,,,,,
706,372256,11296,0.026665150429442928,0.75,0.75,,,,,,,,,
707,372784,11312,0.028411778362687417,0.6875,0.6875,,,,,,,,,
708,373312,11328,0.03135745944473506,0.625,0.625,,,,,,,,,
709,373840,11344,0.01832650947071869,0.8125,0.8125,,,,,,,,,
710,374368,11360,0.025467467518099057,0.625,0.625,,,,,,,,,
711,374896,11376,0.01420475704410194,1.0,1.0,,,,,,,,,
712,375424,11392,0.024289538697948674,0.75,0.75,,,,,,,,,
713,375952,11408,0.023991322156394403,0.875,0.875,0.02366171183442603,0.875,0.875,,,,,,
714,376480,11424,0.021721692569805492,0.8125,0.8125,,,,,,,,,
715,377008,11440,0.021680740437647898,0.8125,0.8125,,,,,,,,,
716,377536,11456,0.021650415421142242,0.8125,0.8125,,,,,,,,,
717,378064,11472,0.017675580906631863,0.75,0.75,,,,,,,,,
718,378592,11488,0.022704885315118058,0.8125,0.8125,,,,,,,,,
719,379120,11504,0.023195534777016177,0.875,0.875,,,,,,,,,
720,379648,11520,0.03986511337366633,0.4375,0.4375,,,,,,,,,
721,380176,11536,0.027431621314657234,0.6875,0.6875,0.029116478453697425,0.6875,0.6875,,,,,,
722,380704,11552,0.024448153033609685,0.8125,0.8125,,,,,,,,,
723,381232,11568,0.027841735242899547,0.625,0.625,,,,,,,,,
724,381760,11584,0.02497165896133382,0.6875,0.6875,,,,,,,,,
725,382288,11600,0.019603508004315134,0.8125,0.8125,,,,,,,,,
726,382816,11616,0.036777857073838335,0.5,0.5,,,,,,,,,
727,383344,11632,0.032290295809419264,0.5625,0.5625,,,,,,,,,
728,383872,11648,0.029380120951495597,0.625,0.625,,,,,,,,,
729,384400,11664,0.02311881843719334,0.8125,0.8125,0.02015346750763392,0.875,0.875,,,,,,
730,384928,11680,0.0231179992255629,0.8125,0.8125,,,,,,,,,
731,385456,11696,0.033472111047940345,0.625,0.625,,,,,,,,,
732,385984,11712,0.02928956452357561,0.625,0.625,,,,,,,,,
733,386512,11728,0.03368096435936451,0.5,0.5,,,,,,,,,
734,387040,11744,0.02351202915527182,0.6875,0.6875,,,,,,,,,
735,387568,11760,0.029187925728347608,0.5625,0.5625,,,,,,,,,
736,388096,11776,0.024406656545776288,0.75,0.75,,,,,,,,,
737,388624,11792,0.023985832810143465,0.75,0.75,0.026574491177396742,0.625,0.625,,,,,,
738,389152,11808,0.023474994114439554,0.875,0.875,,,,,,,,,
739,389680,11824,0.026013796113148538,0.75,0.75,,,,,,,,,
740,390208,11840,0.020646232542409847,0.8125,0.8125,,,,,,,,,
741,390736,11856,0.026488338162545373,0.6875,0.6875,,,,,,,,,
742,391264,11872,0.027593372406633423,0.625,0.625,,,,,,,,,
743,391792,11888,0.03159047077598103,0.5,0.5,,,,,,,,,
