step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
380,47504,1520,0.019540851328721943,0.75,0.75,,,,,,,,,
381,47636,1524,0.01869784942937031,1.0,1.0,,,,,,,,,
382,47768,1528,0.031784479518723006,0.75,0.75,,,,,,,,,
383,47900,1532,0.0205234000763636,1.0,1.0,,,,,,,,,
384,48032,1536,0.015205239412317722,1.0,1.0,,,,,,,,,
385,48164,1540,0.015364610996905413,1.0,1.0,0.045318587282708336,0.5,0.5,,,,,,
386,48296,1544,0.022287656559246614,1.0,1.0,,,,,,,,,
387,48396,1548,0.04018044797430093,0.75,0.75,,,,,,,,,
388,48528,1552,0.049904472365303716,0.75,0.75,,,,,,,,,
389,48660,1556,0.029742530011012597,0.75,0.75,,,,,,,,,
390,48792,1560,0.014031946835809777,1.0,1.0,,,,,,,,,
391,48924,1564,0.01724825196780785,1.0,1.0,,,,,,,,,
392,49056,1568,0.01758428140737891,1.0,1.0,,,,,,,,,
393,49188,1572,0.01528293299456891,1.0,1.0,0.016813826797684613,1.0,1.0,,,,,,
394,49320,1576,0.02788047250854334,0.75,0.75,,,,,,,,,
395,49452,1580,0.016302899435400493,1.0,1.0,,,,,,,,,
396,49584,1584,0.05469868834923773,0.5,0.5,,,,,,,,,
397,49716,1588,0.020790756018673164,1.0,1.0,,,,,,,,,
398,49816,1592,0.0190857514477428,1.0,1.0,,,,,,,,,
399,49916,1596,0.03792276060328883,0.75,0.75,,,,,,,,,
400,50048,1600,0.018767123650608255,1.0,1.0,,,,,,,,,
401,50148,1604,0.027140716563407444,1.0,1.0,0.027667850821463842,0.75,0.75,,,,,,
402,50280,1608,0.03846147859811822,0.5,0.5,,,,,,,,,
403,50380,1612,0.07923789084679052,0.75,0.75,,,,,,,,,
404,50512,1616,0.029085019206936524,0.75,0.75,,,,,,,,,
405,50612,1620,0.052866850744819664,0.75,0.75,,,,,,,,,
406,50744,1624,0.018081411557618592,1.0,1.0,,,,,,,,,
407,50876,1628,0.05281065191017888,0.5,0.5,,,,,,,,,
408,51008,1632,0.02020272156255714,1.0,1.0,,,,,,,,,
409,51108,1636,0.027399861084631993,1.0,1.0,0.019839903879155827,1.0,1.0,,,,,,
410,51240,1640,0.025663214165761016,1.0,1.0,,,,,,,,,
411,51372,1644,0.030584153058666737,0.75,0.75,,,,,,,,,
412,51504,1648,0.01992197472349517,1.0,1.0,,,,,,,,,
413,51636,1652,0.03203367765283474,0.75,0.75,,,,,,,,,
414,51768,1656,0.0186237298852393,1.0,1.0,,,,,,,,,
415,51900,1660,0.03124257231082765,0.75,0.75,,,,,,,,,
416,52032,1664,0.02081614058284913,1.0,1.0,,,,,,,,,
417,52164,1668,0.020395548075439363,1.0,1.0,0.025263502436641827,0.75,0.75,,,,,,
418,52296,1672,0.018284238285718856,1.0,1.0,,,,,,,,,
419,52428,1676,0.01819489700346594,1.0,1.0,,,,,,,,,
420,52560,1680,0.03070598585143671,0.75,0.75,,,,,,,,,
421,52692,1684,0.019793704397995954,1.0,1.0,,,,,,,,,
422,52824,1688,0.028023657691578593,0.75,0.75,,,,,,,,,
423,52956,1692,0.021714637700324602,1.0,1.0,,,,,,,,,
424,53088,1696,0.01674975646373241,1.0,1.0,,,,,,,,,
425,53220,1700,0.028736555027651323,0.75,0.75,0.026342415417443595,0.75,0.75,,,,,,
426,53352,1704,0.017862950365713462,1.0,1.0,,,,,,,,,
427,53484,1708,0.07105542015788673,0.25,0.25,,,,,,,,,
428,53616,1712,0.02009596186003478,1.0,1.0,,,,,,,,,
429,53748,1716,0.024712317566981598,0.75,0.75,,,,,,,,,
430,53848,1720,0.01947707508323826,1.0,1.0,,,,,,,,,
431,53948,1724,0.02516209707234945,1.0,1.0,,,,,,,,,
432,54080,1728,0.044964182854096174,0.75,0.75,,,,,,,,,
433,54212,1732,0.014943867733772433,1.0,1.0,0.03661923927256566,0.75,0.75,,,,,,
434,54344,1736,0.027878997886138,0.75,0.75,,,,,,,,,
435,54476,1740,0.028931116430161982,0.75,0.75,,,,,,,,,
436,54608,1744,0.020783006118855384,1.0,1.0,,,,,,,,,
437,54740,1748,0.018886874715306024,1.0,1.0,,,,,,,,,
438,54872,1752,0.016138076689032915,1.0,1.0,,,,,,,,,
439,55004,1756,0.025071729951758926,1.0,1.0,,,,,,,,,
440,55136,1760,0.0137483946911685,1.0,1.0,,,,,,,,,
441,55268,1764,0.02422138672752737,0.75,0.75,0.05620223041600449,0.75,0.75,,,,,,
442,55400,1768,0.01932242540710604,1.0,1.0,,,,,,,,,
443,55500,1772,0.01881178135546937,1.0,1.0,,,,,,,,,
444,55600,1776,0.05040840923474169,0.75,0.75,,,,,,,,,
445,55700,1780,0.08433058100519399,0.75,0.75,,,,,,,,,
446,55832,1784,0.09077801317019862,0.5,0.5,,,,,,,,,
447,55964,1788,0.01673501241910287,1.0,1.0,,,,,,,,,
448,56064,1792,0.021919297237537116,1.0,1.0,,,,,,,,,
449,56196,1796,0.021099158552853513,1.0,1.0,0.022975802472933918,1.0,1.0,,,,,,
450,56328,1800,0.0320165213955994,1.0,1.0,,,,,,,,,
451,56460,1804,0.016023747460703817,1.0,1.0,,,,,,,,,
452,56560,1808,0.04432588930661154,0.5,0.5,,,,,,,,,
453,56660,1812,0.028141471975408575,0.75,0.75,,,,,,,,,
454,56760,1816,0.028969796310615258,1.0,1.0,,,,,,,,,
455,56892,1820,0.03994355891048713,0.75,0.75,,,,,,,,,
456,57024,1824,0.02927007843986644,1.0,1.0,,,,,,,,,
457,57124,1828,0.026085059791397882,1.0,1.0,0.023364685106274125,0.75,0.75,,,,,,
458,57256,1832,0.023807507956435076,1.0,1.0,,,,,,,,,
459,57388,1836,0.016824486169604712,1.0,1.0,,,,,,,,,
460,57520,1840,0.03246395793282033,0.5,0.5,,,,,,,,,
461,57652,1844,0.01694128806239519,1.0,1.0,,,,,,,,,
462,57752,1848,0.027707586815771873,1.0,1.0,,,,,,,,,
463,57884,1852,0.016957609493770464,1.0,1.0,,,,,,,,,
464,58016,1856,0.029153634788161752,0.75,0.75,,,,,,,,,
465,58148,1860,0.012991937904876636,1.0,1.0,0.02099000029754393,1.0,1.0,,,,,,
466,58280,1864,0.016017452164768426,1.0,1.0,,,,,,,,,
467,58412,1868,0.017776249740999218,1.0,1.0,,,,,,,,,
468,58544,1872,0.014807280870560931,1.0,1.0,,,,,,,,,
469,58676,1876,0.01696408522599313,1.0,1.0,,,,,,,,,
470,58808,1880,0.022873756153371685,0.75,0.75,,,,,,,,,
471,58908,1884,0.02778053079591056,0.75,0.75,,,,,,,,,
472,59008,1888,0.01592209454727026,1.0,1.0,,,,,,,,,
473,59140,1892,0.03457083876679576,0.75,0.75,0.013483747212059144,1.0,1.0,,,,,,
474,59272,1896,0.020692153813228056,1.0,1.0,,,,,,,,,
475,59404,1900,0.00847649440301666,1.0,1.0,,,,,,,,,
476,59536,1904,0.01651577540461204,1.0,1.0,,,,,,,,,
477,59668,1908,0.017592088650121695,1.0,1.0,,,,,,,,,
478,59800,1912,0.014867455013030623,1.0,1.0,,,,,,,,,
479,59932,1916,0.016616446364491826,1.0,1.0,,,,,,,,,
480,60032,1920,0.016940146694393355,1.0,1.0,,,,,,,,,
481,60164,1924,0.015749649087521217,1.0,1.0,0.01486101602706725,1.0,1.0,,,,,,
482,60264,1928,0.03653378236239253,0.75,0.75,,,,,,,,,
483,60364,1932,0.01661767921908885,1.0,1.0,,,,,,,,,
484,60496,1936,0.08275725982421449,0.5,0.5,,,,,,,,,
485,60628,1940,0.018557526299012465,1.0,1.0,,,,,,,,,
486,60760,1944,0.012969429772273174,1.0,1.0,,,,,,,,,
487,60892,1948,0.019138544279418284,1.0,1.0,,,,,,,,,
488,61024,1952,0.017854904257065415,1.0,1.0,,,,,,,,,
489,61156,1956,0.01864064526816094,0.75,0.75,0.04069719147740415,0.75,0.75,,,,,,
490,61288,1960,0.043448864943102385,0.75,0.75,,,,,,,,,
491,61420,1964,0.05040080979926643,0.75,0.75,,,,,,,,,
492,61552,1968,0.013259282135767877,1.0,1.0,,,,,,,,,
493,61652,1972,0.01593723790126925,1.0,1.0,,,,,,,,,
494,61784,1976,0.05020721390626292,0.75,0.75,,,,,,,,,
495,61916,1980,0.023793577632968663,0.75,0.75,,,,,,,,,
496,62048,1984,0.02973004553262143,1.0,1.0,,,,,,,,,
497,62148,1988,0.00926799646635421,1.0,1.0,0.018136490863223005,1.0,1.0,,,,,,
498,62280,1992,0.01832339267385436,1.0,1.0,,,,,,,,,
499,62412,1996,0.05021657059648049,0.5,0.5,,,,,,,,,
500,62544,2000,0.021169125986187684,1.0,1.0,,,,,,,,,
501,62676,2004,0.013541080666238372,1.0,1.0,,,,,,,,,
502,62808,2008,0.02230764420836806,1.0,1.0,,,,,,,,,
503,62908,2012,0.02406214925037299,1.0,1.0,,,,,,,,,
504,63008,2016,0.014941142973962087,1.0,1.0,,,,,,,,,
505,63140,2020,0.025494905820937105,0.75,0.75,0.017072795614423625,1.0,1.0,,,,,,
506,63240,2024,0.030023857586326506,1.0,1.0,,,,,,,,,
507,63372,2028,0.047531058404445624,0.25,0.25,,,,,,,,,
508,63472,2032,0.04243356124289146,0.75,0.75,,,,,,,,,
509,63604,2036,0.033782171711754926,0.75,0.75,,,,,,,,,
510,63736,2040,0.017939325912593347,1.0,1.0,,,,,,,,,
511,63868,2044,0.020291536911319102,1.0,1.0,,,,,,,,,
512,64000,2048,0.021684178868757863,1.0,1.0,,,,,,,,,
513,64100,2052,0.02131608536811958,1.0,1.0,0.028736338283579244,1.0,1.0,,,,,,
514,64232,2056,0.04492299588267898,0.75,0.75,,,,,,,,,
515,64364,2060,0.02122714200603923,1.0,1.0,,,,,,,,,
516,64464,2064,0.039452794219246246,0.75,0.75,,,,,,,,,
517,64564,2068,0.02369543650321096,1.0,1.0,,,,,,,,,
518,64696,2072,0.013722187680716617,1.0,1.0,,,,,,,,,
519,64828,2076,0.022065942656120115,1.0,1.0,,,,,,,,,
520,64960,2080,0.030064699964302694,0.75,0.75,,,,,,,,,
521,65092,2084,0.014077606108450026,1.0,1.0,0.0195616705155237,1.0,1.0,,,,,,
522,65224,2088,0.03734211336910164,0.75,0.75,,,,,,,,,
523,65356,2092,0.020257408859719703,1.0,1.0,,,,,,,,,
524,65488,2096,0.01745113975814206,1.0,1.0,,,,,,,,,
525,65620,2100,0.016922397341592732,1.0,1.0,,,,,,,,,
526,65752,2104,0.017546397749083554,1.0,1.0,,,,,,,,,
527,65884,2108,0.019826868008102565,1.0,1.0,,,,,,,,,
528,65984,2112,0.030307832758878328,0.75,0.75,,,,,,,,,
529,66084,2116,0.02390375806291407,1.0,1.0,0.02518033653441222,0.75,0.75,,,,,,
530,66184,2120,0.027394807629913587,1.0,1.0,,,,,,,,,
531,66316,2124,0.03451417827891873,0.75,0.75,,,,,,,,,
532,66448,2128,0.026147256350700445,0.75,0.75,,,,,,,,,
533,66580,2132,0.015803977064024935,1.0,1.0,,,,,,,,,
534,66712,2136,0.01707657241713662,1.0,1.0,,,,,,,,,
535,66812,2140,0.037938313289384955,0.75,0.75,,,,,,,,,
536,66912,2144,0.051936968751891376,0.75,0.75,,,,,,,,,
537,67044,2148,0.024422425914474386,0.75,0.75,0.032449224942141086,0.75,0.75,,,,,,
538,67176,2152,0.015811549433991844,1.0,1.0,,,,,,,,,
539,67308,2156,0.047941084651516516,0.75,0.75,,,,,,,,,
540,67440,2160,0.05459909630985031,0.5,0.5,,,,,,,,,
541,67572,2164,0.014942804391234183,1.0,1.0,,,,,,,,,
542,67672,2168,0.01930989997828817,1.0,1.0,,,,,,,,,
543,67804,2172,0.04736058287853814,0.5,0.5,,,,,,,,,
544,67936,2176,0.015321359255804625,1.0,1.0,,,,,,,,,
545,68068,2180,0.027911297062574784,0.75,0.75,0.023598656550666987,1.0,1.0,,,,,,
546,68200,2184,0.03689777016413593,0.75,0.75,,,,,,,,,
547,68332,2188,0.027626116289205103,0.75,0.75,,,,,,,,,
548,68464,2192,0.033038283961994354,0.5,0.5,,,,,,,,,
549,68564,2196,0.03734840421882193,0.5,0.5,,,,,,,,,
550,68696,2200,0.02430451441265831,0.75,0.75,,,,,,,,,
551,68828,2204,0.022513210101074606,1.0,1.0,,,,,,,,,
552,68960,2208,0.0545817564600867,0.5,0.5,,,,,,,,,
553,69092,2212,0.02577022954426326,0.75,0.75,0.027816120304492386,1.0,1.0,,,,,,
554,69224,2216,0.02275413409189255,1.0,1.0,,,,,,,,,
555,69356,2220,0.019625619917047463,1.0,1.0,,,,,,,,,
556,69488,2224,0.02728770302558218,0.75,0.75,,,,,,,,,
557,69620,2228,0.022452755183474192,1.0,1.0,,,,,,,,,
558,69752,2232,0.012972238984328189,1.0,1.0,,,,,,,,,
559,69884,2236,0.03599096624729178,0.75,0.75,,,,,,,,,
560,70016,2240,0.03571521234789728,0.75,0.75,,,,,,,,,
561,70116,2244,0.04110972568757196,0.5,0.5,0.014619860780749148,1.0,1.0,,,,,,
562,70248,2248,0.024993336411249487,1.0,1.0,,,,,,,,,
563,70380,2252,0.03689704559388829,0.75,0.75,,,,,,,,,
564,70512,2256,0.01863345235002889,1.0,1.0,,,,,,,,,
565,70644,2260,0.029834723308078282,1.0,1.0,,,,,,,,,
566,70776,2264,0.018784186002769945,1.0,1.0,,,,,,,,,
567,70908,2268,0.0227351288137794,1.0,1.0,,,,,,,,,
568,71040,2272,0.017824211221911808,1.0,1.0,,,,,,,,,
569,71172,2276,0.021407813405112396,1.0,1.0,0.03921897729986313,0.5,0.5,,,,,,
570,71304,2280,0.019737610287971278,1.0,1.0,,,,,,,,,
571,71404,2284,0.025116851854351505,1.0,1.0,,,,,,,,,
572,71536,2288,0.024263982512038637,1.0,1.0,,,,,,,,,
573,71668,2292,0.027391433836482976,0.75,0.75,,,,,,,,,
574,71768,2296,0.019600297936537267,1.0,1.0,,,,,,,,,
575,71900,2300,0.055613336225916896,0.5,0.5,,,,,,,,,
576,72032,2304,0.018570058977325058,1.0,1.0,,,,,,,,,
577,72164,2308,0.029717133390183226,1.0,1.0,0.01939585257472416,1.0,1.0,,,,,,
578,72296,2312,0.019131622032153073,1.0,1.0,,,,,,,,,
579,72396,2316,0.022873174981449057,1.0,1.0,,,,,,,,,
580,72528,2320,0.02655988772420642,0.75,0.75,,,,,,,,,
581,72660,2324,0.015427281948082626,1.0,1.0,,,,,,,,,
582,72792,2328,0.0154087155815796,1.0,1.0,,,,,,,,,
583,72924,2332,0.015357790023440428,1.0,1.0,,,,,,,,,
584,73056,2336,0.0205482455832265,1.0,1.0,,,,,,,,,
585,73188,2340,0.025254129187237594,1.0,1.0,0.02569255627921848,1.0,1.0,,,,,,
586,73320,2344,0.01699752655308636,1.0,1.0,,,,,,,,,
587,73452,2348,0.028347467408885618,0.75,0.75,,,,,,,,,
588,73552,2352,0.0189125744367243,1.0,1.0,,,,,,,,,
589,73652,2356,0.02194768980493696,1.0,1.0,,,,,,,,,
590,73784,2360,0.019151726320529756,1.0,1.0,,,,,,,,,
591,73916,2364,0.05388283999678187,0.75,0.75,,,,,,,,,
592,74016,2368,0.020283609418294383,1.0,1.0,,,,,,,,,
593,74148,2372,0.035550706658182774,0.75,0.75,0.01327849300418528,1.0,1.0,,,,,,
594,74280,2376,0.047687335545771245,0.5,0.5,,,,,,,,,
595,74412,2380,0.018332454995315862,1.0,1.0,,,,,,,,,
596,74544,2384,0.018873341340226946,1.0,1.0,,,,,,,,,
597,74676,2388,0.02300898629052753,1.0,1.0,,,,,,,,,
598,74808,2392,0.0300577612179012,0.75,0.75,,,,,,,,,
599,74940,2396,0.03922823270618324,0.75,0.75,,,,,,,,,
600,75072,2400,0.013914038680486556,1.0,1.0,,,,,,,,,
601,75204,2404,0.02624583121695977,1.0,1.0,0.0158142197009056,1.0,1.0,,,,,,
602,75336,2408,0.019666556725777298,1.0,1.0,,,,,,,,,
603,75468,2412,0.016895347957685092,1.0,1.0,,,,,,,,,
604,75600,2416,0.02003418243955423,1.0,1.0,,,,,,,,,
605,75732,2420,0.015323214347574351,1.0,1.0,,,,,,,,,
606,75832,2424,0.04193564611480099,0.75,0.75,,,,,,,,,
607,75964,2428,0.017243031207036096,1.0,1.0,,,,,,,,,
608,76096,2432,0.015494961120314236,1.0,1.0,,,,,,,,,
609,76228,2436,0.019407488900441194,1.0,1.0,0.01567814253076506,1.0,1.0,,,,,,
610,76360,2440,0.023694891986503423,0.75,0.75,,,,,,,,,
611,76460,2444,0.019582436945292634,1.0,1.0,,,,,,,,,
612,76592,2448,0.04086382386581476,0.5,0.5,,,,,,,,,
613,76724,2452,0.0179600876244956,1.0,1.0,,,,,,,,,
614,76856,2456,0.016299121506734765,1.0,1.0,,,,,,,,,
615,76988,2460,0.018572789976618223,1.0,1.0,,,,,,,,,
616,77120,2464,0.03374803141312014,0.5,0.5,,,,,,,,,
617,77252,2468,0.018259922381728622,1.0,1.0,0.015215506012542476,1.0,1.0,,,,,,
618,77384,2472,0.028517510097882594,0.75,0.75,,,,,,,,,
619,77516,2476,0.013769855275526554,1.0,1.0,,,,,,,,,
620,77648,2480,0.026246573443106914,0.75,0.75,,,,,,,,,
621,77748,2484,0.058843429678588466,0.75,0.75,,,,,,,,,
622,77880,2488,0.04279975743331789,0.75,0.75,,,,,,,,,
623,78012,2492,0.0999982068463362,0.5,0.5,,,,,,,,,
624,78144,2496,0.013023956821536729,1.0,1.0,,,,,,,,,
625,78276,2500,0.0473849008998522,0.75,0.75,0.02053906944434554,1.0,1.0,,,,,,
626,78376,2504,0.024921242299374927,1.0,1.0,,,,,,,,,
627,78508,2508,0.02063944468292135,1.0,1.0,,,,,,,,,
628,78640,2512,0.017476277249171803,1.0,1.0,,,,,,,,,
629,78772,2516,0.01687715461115616,1.0,1.0,,,,,,,,,
630,78872,2520,0.024811459788541015,1.0,1.0,,,,,,,,,
631,79004,2524,0.057306862319541095,0.5,0.5,,,,,,,,,
632,79136,2528,0.024411050769921307,0.75,0.75,,,,,,,,,
633,79268,2532,0.032555985553349986,0.75,0.75,0.027967671993039997,0.75,0.75,,,,,,
634,79400,2536,0.0241075126280559,1.0,1.0,,,,,,,,,
635,79532,2540,0.03703442738068219,0.75,0.75,,,,,,,,,
636,79632,2544,0.04180204213436525,0.75,0.75,,,,,,,,,
637,79764,2548,0.036718747285283376,0.75,0.75,,,,,,,,,
638,79896,2552,0.02738372515161558,1.0,1.0,,,,,,,,,
639,80028,2556,0.032338085450485894,0.5,0.5,,,,,,,,,
640,80128,2560,0.04487624417376973,0.5,0.5,,,,,,,,,
641,80260,2564,0.02091283524715834,1.0,1.0,0.0165075734726085,1.0,1.0,,,,,,
642,80392,2568,0.025388472108697612,1.0,1.0,,,,,,,,,
643,80492,2572,0.034910710650983674,0.75,0.75,,,,,,,,,
644,80624,2576,0.02677167517508664,0.75,0.75,,,,,,,,,
645,80756,2580,0.03141650091570114,0.75,0.75,,,,,,,,,
646,80888,2584,0.019604491733284705,1.0,1.0,,,,,,,,,
647,80988,2588,0.02443115667975197,1.0,1.0,,,,,,,,,
648,81120,2592,0.0308420798750025,0.75,0.75,,,,,,,,,
649,81252,2596,0.026708819487901676,0.75,0.75,0.018291596267298475,1.0,1.0,,,,,,
650,81384,2600,0.022023297564269628,1.0,1.0,,,,,,,,,
651,81516,2604,0.02765832068726894,0.75,0.75,,,,,,,,,
652,81648,2608,0.01803128136782526,1.0,1.0,,,,,,,,,
653,81780,2612,0.012037440791279436,1.0,1.0,,,,,,,,,
654,81912,2616,0.01812852613450289,1.0,1.0,,,,,,,,,
655,82044,2620,0.031033270144994414,0.75,0.75,,,,,,,,,
656,82176,2624,0.03455526915459245,0.75,0.75,,,,,,,,,
657,82276,2628,0.013911772575570467,1.0,1.0,0.016675359817604374,1.0,1.0,,,,,,
658,82408,2632,0.019077687009880148,1.0,1.0,,,,,,,,,
659,82540,2636,0.019999433812249664,1.0,1.0,,,,,,,,,
660,82672,2640,0.022921295005083664,1.0,1.0,,,,,,,,,
661,82804,2644,0.02607744063601331,1.0,1.0,,,,,,,,,
662,82904,2648,0.022785884082585802,1.0,1.0,,,,,,,,,
663,83004,2652,0.02127438686990672,1.0,1.0,,,,,,,,,
664,83136,2656,0.014893729904109422,1.0,1.0,,,,,,,,,
665,83236,2660,0.021723576529626976,1.0,1.0,0.02052730456186675,1.0,1.0,,,,,,
666,83368,2664,0.019076121979496465,1.0,1.0,,,,,,,,,
667,83500,2668,0.017300250460202737,1.0,1.0,,,,,,,,,
668,83600,2672,0.07653321604695255,0.5,0.5,,,,,,,,,
669,83732,2676,0.029531512888455604,0.75,0.75,,,,,,,,,
670,83864,2680,0.023353118016210317,0.75,0.75,,,,,,,,,
671,83996,2684,0.03728093868627596,0.5,0.5,,,,,,,,,
672,84128,2688,0.016209284383091146,1.0,1.0,,,,,,,,,
673,84260,2692,0.018206926467886433,1.0,1.0,0.018608820692527957,1.0,1.0,,,,,,
674,84392,2696,0.020967850012818017,0.75,0.75,,,,,,,,,
675,84524,2700,0.009754257086783298,1.0,1.0,,,,,,,,,
676,84656,2704,0.02085033431851322,1.0,1.0,,,,,,,,,
677,84788,2708,0.03615254208115744,0.75,0.75,,,,,,,,,
678,84920,2712,0.03543523505564082,0.75,0.75,,,,,,,,,
679,85052,2716,0.03295042472691534,0.75,0.75,,,,,,,,,
680,85184,2720,0.016350016672085986,1.0,1.0,,,,,,,,,
681,85284,2724,0.02468708734389111,1.0,1.0,0.017652602065550128,1.0,1.0,,,,,,
682,85384,2728,0.018178418977423498,1.0,1.0,,,,,,,,,
683,85516,2732,0.04941901540355262,0.5,0.5,,,,,,,,,
684,85648,2736,0.02457750805738897,0.75,0.75,,,,,,,,,
685,85780,2740,0.029756912221070877,0.75,0.75,,,,,,,,,
686,85912,2744,0.046533976043616004,0.5,0.5,,,,,,,,,
687,86012,2748,0.04544513353592872,0.75,0.75,,,,,,,,,
688,86144,2752,0.019894696435529796,1.0,1.0,,,,,,,,,
689,86276,2756,0.034002312162922405,0.75,0.75,0.02437498986618872,1.0,1.0,,,,,,
690,86408,2760,0.019004971144549923,1.0,1.0,,,,,,,,,
691,86540,2764,0.033098150558450924,0.75,0.75,,,,,,,,,
692,86672,2768,0.023843323716224628,0.75,0.75,,,,,,,,,
693,86804,2772,0.0250576927093104,0.75,0.75,,,,,,,,,
694,86936,2776,0.019415223157720905,1.0,1.0,,,,,,,,,
695,87068,2780,0.031206918765719818,0.75,0.75,,,,,,,,,
696,87168,2784,0.025668329129657646,1.0,1.0,,,,,,,,,
697,87300,2788,0.017469012025019312,1.0,1.0,0.01978372077195369,1.0,1.0,,,,,,
698,87432,2792,0.03543094095633705,1.0,1.0,,,,,,,,,
699,87532,2796,0.04467250908841985,0.75,0.75,,,,,,,,,
700,87632,2800,0.03154447777133403,0.75,0.75,,,,,,,,,
701,87764,2804,0.017539507690344184,1.0,1.0,,,,,,,,,
702,87896,2808,0.028441102736842368,0.75,0.75,,,,,,,,,
703,87996,2812,0.027403921068501706,1.0,1.0,,,,,,,,,
704,88128,2816,0.01715690186900247,1.0,1.0,,,,,,,,,
705,88228,2820,0.05089729905466811,0.5,0.5,0.017174447813422377,1.0,1.0,,,,,,
706,88360,2824,0.0195745071811416,1.0,1.0,,,,,,,,,
707,88492,2828,0.05816549713146742,0.75,0.75,,,,,,,,,
708,88624,2832,0.04011527844367266,0.5,0.5,,,,,,,,,
709,88756,2836,0.020547825074409047,0.75,0.75,,,,,,,,,
710,88888,2840,0.021688754504112923,1.0,1.0,,,,,,,,,
711,89020,2844,0.026190211982998337,1.0,1.0,,,,,,,,,
712,89152,2848,0.024078670808714835,1.0,1.0,,,,,,,,,
713,89252,2852,0.0450641571970194,0.75,0.75,0.018927728427968304,0.75,0.75,,,,,,
714,89384,2856,0.016021146816907503,1.0,1.0,,,,,,,,,
715,89516,2860,0.021309410329945423,1.0,1.0,,,,,,,,,
716,89648,2864,0.032867979599886896,0.75,0.75,,,,,,,,,
717,89780,2868,0.030398443033123217,0.75,0.75,,,,,,,,,
718,89912,2872,0.018491359813596092,1.0,1.0,,,,,,,,,
719,90044,2876,0.024758812038338365,1.0,1.0,,,,,,,,,
720,90176,2880,0.040085227166407555,0.5,0.5,,,,,,,,,
721,90308,2884,0.026024217532979895,0.75,0.75,0.023922006193660462,1.0,1.0,,,,,,
722,90440,2888,0.018417505608021828,1.0,1.0,,,,,,,,,
723,90540,2892,0.0297059196726345,1.0,1.0,,,,,,,,,
724,90672,2896,0.027233509096374748,0.75,0.75,,,,,,,,,
725,90804,2900,0.039723437706834376,0.75,0.75,,,,,,,,,
726,90936,2904,0.02611073150490995,0.75,0.75,,,,,,,,,
727,91068,2908,0.021432626342469518,1.0,1.0,,,,,,,,,
728,91200,2912,0.038321810758723124,0.5,0.5,,,,,,,,,
729,91332,2916,0.014944906792018956,1.0,1.0,0.025672259037872326,1.0,1.0,,,,,,
730,91464,2920,0.021106662971951663,1.0,1.0,,,,,,,,,
731,91596,2924,0.026731428871826644,0.75,0.75,,,,,,,,,
732,91728,2928,0.032074193467032615,0.75,0.75,,,,,,,,,
733,91828,2932,0.02762526580327725,0.75,0.75,,,,,,,,,
734,91960,2936,0.019864063960575745,1.0,1.0,,,,,,,,,
735,92092,2940,0.016812648712675578,1.0,1.0,,,,,,,,,
736,92192,2944,0.02186577832988329,1.0,1.0,,,,,,,,,
737,92292,2948,0.047620206354894584,0.75,0.75,0.03882135122957758,0.75,0.75,,,,,,
738,92392,2952,0.01595959344814939,1.0,1.0,,,,,,,,,
739,92492,2956,0.021987110000375957,1.0,1.0,,,,,,,,,
740,92624,2960,0.01340756371152054,1.0,1.0,,,,,,,,,
741,92756,2964,0.016542389354372203,1.0,1.0,,,,,,,,,
742,92856,2968,0.018466189683422413,1.0,1.0,,,,,,,,,
743,92988,2972,0.017273078453516746,1.0,1.0,,,,,,,,,
744,93088,2976,0.023964868685867866,1.0,1.0,,,,,,,,,
745,93220,2980,0.028501917258534633,0.75,0.75,0.03146458156754889,0.75,0.75,,,,,,
746,93320,2984,0.016508268109605904,1.0,1.0,,,,,,,,,
747,93452,2988,0.04375275785969023,0.75,0.75,,,,,,,,,
748,93584,2992,0.012331341763509336,1.0,1.0,,,,,,,,,
749,93716,2996,0.01246809007563627,1.0,1.0,,,,,,,,,
750,93848,3000,0.01995474461777796,1.0,1.0,,,,,,,,,
751,93980,3004,0.022091515088585253,0.75,0.75,,,,0.9010000228881836,0.8504519309778144,0.9,0.9659626321974148,0.9419514661978755,0.8745247148288973
752,94112,3008,0.012573664187388617,1.0,1.0,,,,,,,,,
753,94212,3012,0.03558127046631257,0.75,0.75,0.030411067117653727,0.75,0.75,,,,,,
754,94344,3016,0.01742226128939947,1.0,1.0,,,,,,,,,
755,94476,3020,0.014388431929895019,1.0,1.0,,,,,,,,,
756,94608,3024,0.018119099359969935,1.0,1.0,,,,,,,,,
757,94708,3028,0.024587697070427145,1.0,1.0,,,,,,,,,
758,94840,3032,0.035164125996051857,0.75,0.75,,,,,,,,,
759,94972,3036,0.017625022088790205,1.0,1.0,,,,,,,,,
760,95104,3040,0.02061602295324988,0.75,0.75,,,,,,,,,
761,95236,3044,0.021851548817749884,1.0,1.0,0.030506414301378727,0.75,0.75,,,,,,
762,95368,3048,0.01834860343896196,1.0,1.0,,,,,,,,,
763,95500,3052,0.0190137349032667,1.0,1.0,,,,,,,,,
764,95632,3056,0.01768884406630093,1.0,1.0,,,,,,,,,
765,95764,3060,0.037934870281389976,0.75,0.75,,,,,,,,,
766,95896,3064,0.038974239141090834,0.75,0.75,,,,,,,,,
